row_id,comment_id,video_id,comment,comment_clean,published_at,updated_at,comment_like_count,video_title,channel_id,channel_title,video_published_at,view_count,video_like_count,video_comment_count,sentiment
7900,UgznvNAIJeY__vZJdlN4AaABAg,i6JDtVVim2U,MBG Indonesia justru teris diganggu dan suruh dihentikan oleh kelompok kalah pilpres dengan berbagai cara....,mbg indonesia justru teris diganggu dan suruh dihentikan oleh kelompok kalah pilpres dengan berbagai cara..,2026-07-03T09:31:26Z,2026-07-03T09:31:26Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7901,UgwneEUaJn8iz9XLvvV4AaABAg,i6JDtVVim2U,Luar negri para pejabat & pengelola MBG amanah jujur beda dgn Indonesia otak pengelola & pejabat korupsi,luar negri para pejabat & pengelola mbg amanah jujur beda dgn indonesia otak pengelola & pejabat korupsi,2026-07-03T09:29:38Z,2026-07-03T09:29:38Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7902,UgyqVyPEtjNyHNHWcR14AaABAg,i6JDtVVim2U,Di JEPANG dari tahun 1800 Malaysia dah hampir 60 THN INDIA kurang lebih 30 tahun mereka aman di KONOHA baru jalan 1 tahun dah terbukti korup semua dari yang terkecil sampai induknya sang IBLIS tau  ganks IBLIS hampir rata rata 1 milyar   per hari kurang biadab apa lagi pengurus MBG DI KONOHA,di jepang dari tahun 1800 malaysia dah hampir 60 thn india kurang lebih 30 tahun mereka aman di konoha baru jalan 1 tahun dah terbukti korup semua dari yang terkecil sampai induknya sang iblis tau ganks iblis hampir rata rata 1 milyar per hari kurang biadab apa lagi pengurus mbg di konoha,2026-07-03T09:28:58Z,2026-07-03T09:28:58Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7903,UgxjmGyvI4dNVAudy-x4AaABAg,i6JDtVVim2U,"kt malaysia kita panggil RMT, rancangan makanan tambahan","kt malaysia kita panggil rmt, rancangan makanan tambahan",2026-07-03T09:23:53Z,2026-07-03T09:23:53Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7904,UgyypUQ6XayJtve9z2p4AaABAg,i6JDtVVim2U,MBG Indonesia🇮🇩 paling hebat korupsinya,mbg indonesia🇮🇩 paling hebat korupsinya,2026-07-03T09:20:37Z,2026-07-03T09:20:37Z,1,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7905,UgxE4o70Y5cjaEbzNXF4AaABAg,i6JDtVVim2U,"Setuju ada MBG ,tp undang2 hukum mati  koruptor dan miskinkan di buat dl,, in sya Allah  bersih dan sukses","setuju ada mbg ,tp undang2 hukum mati koruptor dan miskinkan di buat dl,, in sya allah bersih dan sukses",2026-07-03T09:16:45Z,2026-07-03T09:17:08Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7906,Ugxo1max09j_s6dkF_h4AaABAg,i6JDtVVim2U,Berarti niat awal para pejabat nya saja bejad,berarti niat awal para pejabat nya saja bejad,2026-07-03T09:16:34Z,2026-07-03T09:16:34Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7907,UgxOVQbSyv4ZBcnlhil4AaABAg,i6JDtVVim2U,Di indo yang sukses..MBG...jadi lumbung korupsi,di indo yang sukses..mbg..jadi lumbung korupsi,2026-07-03T09:15:35Z,2026-07-03T09:15:35Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7908,UgzQBR4oGaadL2L3mih4AaABAg,i6JDtVVim2U,Di indonesi baru bbrpa tahun dh koplak . Gmna tidak. Korupsi aja dibesar besarin . Pokoknya dimna ada proyek besar dan lahan basah disitu pula bancet yg buncit beraksi,di indonesi baru bbrpa tahun dh koplak . gmna tidak. korupsi aja dibesar besarin . pokoknya dimna ada proyek besar dan lahan basah disitu pula bancet yg buncit beraksi,2026-07-03T09:14:47Z,2026-07-03T09:14:47Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7909,UgxnHu_EiUDempx1vvh4AaABAg,i6JDtVVim2U,Timor Leste sudah 20 tahun,timor leste sudah 20 tahun,2026-07-03T09:13:43Z,2026-07-03T09:13:43Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7910,UgylmMFMwMELxcaW48t4AaABAg,i6JDtVVim2U,"Mpg Indonesia yg mkn bergizi GRATIS PARA KORUPTOR YG KENTANG 
PRESIDEN PRABOWO YG PELIHARA PARA KORUPTOR 😅😅😅😅",mpg indonesia yg mkn bergizi gratis para koruptor yg kentang presiden prabowo yg pelihara para koruptor 😅😅😅😅,2026-07-03T09:13:25Z,2026-07-03T09:13:25Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7911,UgypyxvngeTWrNZgDEZ4AaABAg,i6JDtVVim2U,Timor Leste sudah ada 20 tahin lalu,timor leste sudah ada 20 tahin lalu,2026-07-03T09:13:10Z,2026-07-03T09:13:10Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7912,UgzLtoGfKltiUWj5c9t4AaABAg,i6JDtVVim2U,"Kalo Indo MBG diawali dengan banyaknya kasus keracunan, hingga jadi was2 orang tua murid.","kalo indo mbg diawali dengan banyaknya kasus keracunan, hingga jadi was2 orang tua murid.",2026-07-03T09:11:33Z,2026-07-03T09:11:33Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7913,UgxDkatQxrTZ6ycZLgp4AaABAg,i6JDtVVim2U,Di Konoha malah di suruh stop...!,di konoha malah di suruh stop..!,2026-07-03T09:09:03Z,2026-07-03T09:09:03Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7914,UgwLdj0nmfcd8t-uKR54AaABAg,i6JDtVVim2U,percaya mbg dilaur jgn disamakan dgn di indonesia yg bisa nya bagi2 hasil terkenal korup nya smpi kpn coba korup hilang rakyat makmur tp miris dah klo bahas korup di indonesia,percaya mbg dilaur jgn disamakan dgn di indonesia yg bisa nya bagi2 hasil terkenal korup nya smpi kpn coba korup hilang rakyat makmur tp miris dah klo bahas korup di indonesia,2026-07-03T09:08:22Z,2026-07-03T09:08:22Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7915,UgzZhUuRnywqbRQV8SJ4AaABAg,i6JDtVVim2U,Jepang keren krn rekan di jepang bercerita ttg MBG utk anaknya disana bersih rapih.. ya krn disna sesuai jalur bidangnya.. di 62 kok yg berebut MBG para pejabatnya ya😂😅,jepang keren krn rekan di jepang bercerita ttg mbg utk anaknya disana bersih rapih.. ya krn disna sesuai jalur bidangnya.. di 62 kok yg berebut mbg para pejabatnya ya😂😅,2026-07-03T09:06:49Z,2026-07-03T09:06:49Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7916,Ugwj6rbm3gxL5MFWtqV4AaABAg,i6JDtVVim2U,Lah di negara kita mbg  jadi lahan korupsi fakta 😁😁🫣,lah di negara kita mbg jadi lahan korupsi fakta 😁😁🫣,2026-07-03T09:05:55Z,2026-07-03T09:05:55Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7917,UgwfFywdVR6PcJ69WL54AaABAg,i6JDtVVim2U,Di indonesia ini mbg dijadikzn ladang korupsi,di indonesia ini mbg dijadikzn ladang korupsi,2026-07-03T09:05:17Z,2026-07-03T09:05:17Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7918,Ugzosj33iWZvXMrrdcR4AaABAg,i6JDtVVim2U,Masya Allaah,masya allaah,2026-07-03T09:04:16Z,2026-07-03T09:04:16Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7919,Ugy9MhJZFdYbZvxSciV4AaABAg,i6JDtVVim2U,"RRC  negara tidak berTuhan tapi hukum di atas segalanya,  sangat terbalik dengan Konoha bangsat , tidak takut dengan Gusti ALLOH SWT","rrc negara tidak bertuhan tapi hukum di atas segalanya, sangat terbalik dengan konoha bangsat , tidak takut dengan gusti alloh swt",2026-07-03T09:03:56Z,2026-07-03T09:03:56Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7920,UgxHkTeNeU7kNuGJXBx4AaABAg,i6JDtVVim2U,"di kita bangsa Indonesia banya MAFIA NYA CARI KEUNTUNGAN DAN MENIPU PRESIDEN NYA, YANG HERAN PRESIDEN NYA PERCAYA SAJA PADHAL LAGI DIKADALIN OLEH LINGKARANNYA","di kita bangsa indonesia banya mafia nya cari keuntungan dan menipu presiden nya, yang heran presiden nya percaya saja padhal lagi dikadalin oleh lingkarannya",2026-07-03T09:03:25Z,2026-07-03T09:03:25Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7921,UgwBJtBAqVVwFArSgjl4AaABAg,i6JDtVVim2U,"Tujuan disana untuk gizi 
Kalau di Konoha untuk ?",tujuan disana untuk gizi kalau di konoha untuk ?,2026-07-03T09:02:31Z,2026-07-03T09:02:31Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7922,Ugy_0D0GPuxH4lXQejB4AaABAg,i6JDtVVim2U,"Kantin Sekolah yang melayani makan siang sekolah. Bukan vendor vendor TNI, Polisi, Ormas dll kaya di Konoha.","kantin sekolah yang melayani makan siang sekolah. bukan vendor vendor tni, polisi, ormas dll kaya di konoha.",2026-07-03T09:02:30Z,2026-07-03T09:02:30Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7923,UgzAJFAqbwzAgDa-dZ14AaABAg,i6JDtVVim2U,Yg paling berjalan dan manfaat indonesia,yg paling berjalan dan manfaat indonesia,2026-07-03T09:00:44Z,2026-07-03T09:00:44Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7924,Ugwmb01tZY7MYro2ITF4AaABAg,i6JDtVVim2U,"Konoha blom apa""udah pada klenger","konoha blom apa""udah pada klenger",2026-07-03T09:00:03Z,2026-07-03T09:00:03Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7925,UgzsBS82R_tf1JHO1od4AaABAg,i6JDtVVim2U,Pantes org malay hina bgt liat tetangga nya 😂😂😂😂,pantes org malay hina bgt liat tetangga nya 😂😂😂😂,2026-07-03T09:00:00Z,2026-07-03T09:00:00Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7926,UgxCxZXNtORgFcp3WbJ4AaABAg,i6JDtVVim2U,Bagaimana MBG nya Prabowo Subianto 😂😂,bagaimana mbg nya prabowo subianto 😂😂,2026-07-03T08:59:44Z,2026-07-03T08:59:44Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7927,UgzVwNvyIUPwYC2PBJJ4AaABAg,i6JDtVVim2U,"Seharusnya Indonesia bisa meniru Malaysia dan jepang cara menyajikan hidangan makan MBG sperti peras manan, jadi cukup pihak sekolah aja yg masak dan di sediakan dapur untuk masing masing sekolah dan di budgetin sesuai jumlah murid nya, jadi bisa di perkirakan biaya kebutuhan untuk masak perhari di setiap sekolah, dari pada membuka titik gerai MBG di rumah rumah itu sangat boros anggaran, dan MBG di Indonesia ini sebenarnya korupsi yg berkedok MBG.","seharusnya indonesia bisa meniru malaysia dan jepang cara menyajikan hidangan makan mbg sperti peras manan, jadi cukup pihak sekolah aja yg masak dan di sediakan dapur untuk masing masing sekolah dan di budgetin sesuai jumlah murid nya, jadi bisa di perkirakan biaya kebutuhan untuk masak perhari di setiap sekolah, dari pada membuka titik gerai mbg di rumah rumah itu sangat boros anggaran, dan mbg di indonesia ini sebenarnya korupsi yg berkedok mbg.",2026-07-03T08:58:20Z,2026-07-03T08:58:20Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7928,Ugwg41LigR2ddTd3Plh4AaABAg,i6JDtVVim2U,Semua masih kala dengan MBG Indonesia. Satu hari masih bisa korupsi. 1M. Bikin ngiler para pejabat nya,semua masih kala dengan mbg indonesia. satu hari masih bisa korupsi. 1m. bikin ngiler para pejabat nya,2026-07-03T08:58:08Z,2026-07-03T08:58:08Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7929,UgxxPcDIrJ0e-q9UOJJ4AaABAg,i6JDtVVim2U,Tau kan perbedaannya dimana...??,tau kan perbedaannya dimana..??,2026-07-03T08:56:49Z,2026-07-03T08:56:49Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7930,Ugym9lVx-f6R6lRwr7J4AaABAg,i6JDtVVim2U,Di Indonesia baru aja seumur jagung udh di minta sempurna oleh rakyatnya dan ditambah lagi korupsi bagi BGNnya ohh kenapa??,di indonesia baru aja seumur jagung udh di minta sempurna oleh rakyatnya dan ditambah lagi korupsi bagi bgnnya ohh kenapa??,2026-07-03T08:56:08Z,2026-07-03T08:56:08Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7931,Ugx77uaIHr9YhBhAzWZ4AaABAg,i6JDtVVim2U,Kalo di Konoha mbg untuk memenuhi katong para pejabat pengurus mbg itu sendiri.... Sisa2 baru sampai ke siswa-siswi 😊,kalo di konoha mbg untuk memenuhi katong para pejabat pengurus mbg itu sendiri.. sisa2 baru sampai ke siswa-siswi 😊,2026-07-03T08:53:52Z,2026-07-03T08:53:52Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,positive
7932,UgxeBkqJMGiH9x37z4F4AaABAg,i6JDtVVim2U,"konoha...????

Ibarat langit dan bumi...😂😂😂",konoha..?? ibarat langit dan bumi..😂😂😂,2026-07-03T08:53:48Z,2026-07-03T08:53:48Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7933,UgzqrBJlNHFUpApsKRx4AaABAg,i6JDtVVim2U,Mbg indondsia di korup dadan titipan jokowi yang sekarang bsrita nya sudah di penjara,mbg indondsia di korup dadan titipan jokowi yang sekarang bsrita nya sudah di penjara,2026-07-03T08:52:46Z,2026-07-03T08:52:46Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7934,UgwqRtKN8OGcVCM63cB4AaABAg,i6JDtVVim2U,Klo di Jepang asli bergizi klo di Konoha asli keracunan,klo di jepang asli bergizi klo di konoha asli keracunan,2026-07-03T08:52:27Z,2026-07-03T08:52:27Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7935,Ugz75-qirbCpz9DNhe14AaABAg,i6JDtVVim2U,"CUMA DI KONOHA, YANG PROGRAM MBG NYA, ASAL ASALAN DAN NGGAK BERMUTU.","cuma di konoha, yang program mbg nya, asal asalan dan nggak bermutu.",2026-07-03T08:52:04Z,2026-07-03T08:52:04Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7936,Ugwz7gR8uJ3I4uDLNhd4AaABAg,i6JDtVVim2U,sebetulnya program prabowo sangat Top 1 sayang banyak Mafia Mafia didalamnya,sebetulnya program prabowo sangat top 1 sayang banyak mafia mafia didalamnya,2026-07-03T08:51:52Z,2026-07-03T08:51:52Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7937,Ugz6EHmaT0ZThT6YyNZ4AaABAg,i6JDtVVim2U,Di Konoha kebalikannya.,di konoha kebalikannya.,2026-07-03T08:51:52Z,2026-07-03T08:51:52Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7938,Ugx4XOnO6TxQyrbjsRp4AaABAg,i6JDtVVim2U,Di Indonesia jadi ladang korupsi😂😂😂😂😂,di indonesia jadi ladang korupsi😂😂😂😂😂,2026-07-03T08:50:28Z,2026-07-03T08:50:28Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7939,UgxqkDBp6aZ0UtU4uc94AaABAg,i6JDtVVim2U,Ind ketinggalan zaman,ind ketinggalan zaman,2026-07-03T08:50:24Z,2026-07-03T08:50:24Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7940,Ugz3tZra6FQ0NJtv-O14AaABAg,i6JDtVVim2U,DIMALAYSIA/ INDIA/ JAPAN KETIGA NEGARA INI PENGURUSNYA JUJUR  TIDAK KOROP DZN ADA PENGAWASAN   SEBELUM DIMAKAN MURID TERLIBAT  GURU PENGAJAR MENUNYA TIDAK ADA EXSPAYET,dimalaysia/ india/ japan ketiga negara ini pengurusnya jujur tidak korop dzn ada pengawasan sebelum dimakan murid terlibat guru pengajar menunya tidak ada exspayet,2026-07-03T08:43:42Z,2026-07-03T08:43:42Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7941,Ugz3AXkuWHfW6mm9dzh4AaABAg,i6JDtVVim2U,Negara lain dh bikin udah lama diam2 aja tapi indo baru buat ehhh malah diam2,negara lain dh bikin udah lama diam2 aja tapi indo baru buat ehh malah diam2,2026-07-03T08:42:21Z,2026-07-03T08:42:21Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7942,UgwK0mkqCnzHLZIjCzV4AaABAg,i6JDtVVim2U,"Di Indonesia mah para pejabat nyah kebanyakan korupsi apa"" di korupsi rakyat jadi sengsara","di indonesia mah para pejabat nyah kebanyakan korupsi apa"" di korupsi rakyat jadi sengsara",2026-07-03T08:40:40Z,2026-07-03T08:40:40Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7943,UgyBZbG4-BMae6MBux14AaABAg,i6JDtVVim2U,"Bangsa Melayu & Bangsa Jepang pemerintah disana  pemimpin pemimpin disana masih. beradab  dan mareka masih  punya urat malu ,  dan cukup jauh berbeda dengan negara Indonesia yang super biadab tiada urat malu ,  di Indonesia  pencuri pencuri dibudidayakan  karena  warisa dari kakek nya  dari jaman orde lama  ,
negara penjajah hidia Belanda Indonesia Jawa. !!!","bangsa melayu & bangsa jepang pemerintah disana pemimpin pemimpin disana masih. beradab dan mareka masih punya urat malu , dan cukup jauh berbeda dengan negara indonesia yang super biadab tiada urat malu , di indonesia pencuri pencuri dibudidayakan karena warisa dari kakek nya dari jaman orde lama , negara penjajah hidia belanda indonesia jawa. !!",2026-07-03T08:35:44Z,2026-07-03T08:35:44Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7944,Ugw5E9P1nxhtwASn7Vt4AaABAg,i6JDtVVim2U,Bolehkah jadi warga jepang........😢,bolehkah jadi warga jepang..😢,2026-07-03T08:33:41Z,2026-07-03T08:33:41Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7945,UgwKkdU1qjZrO0cSAX14AaABAg,i6JDtVVim2U,"1 sekolahan 1dapur kantin Itu baru benar. Klo 1 dapur kantin 5 sekolah itu salah, jdi bnyk makanan yg Basi,","1 sekolahan 1dapur kantin itu baru benar. klo 1 dapur kantin 5 sekolah itu salah, jdi bnyk makanan yg basi,",2026-07-03T08:33:39Z,2026-07-03T08:33:39Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7946,UgwmcNz-cT_QZUAhPCp4AaABAg,i6JDtVVim2U,Focusnya disekolah bukan sppg.tau ndirilah klo pakek sppgnya buat galang dana buat kmpanye 2029,focusnya disekolah bukan sppg.tau ndirilah klo pakek sppgnya buat galang dana buat kmpanye 2029,2026-07-03T08:32:20Z,2026-07-03T08:32:20Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7947,UgyOtaAPVIV6TQNr7PZ4AaABAg,i6JDtVVim2U,Di indonesia mbg yg sehat dan gemuk malingnya,di indonesia mbg yg sehat dan gemuk malingnya,2026-07-03T08:28:06Z,2026-07-03T08:28:06Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7948,UgyZCa4UwEvl5QoQYzB4AaABAg,i6JDtVVim2U,"Tapi yg masak sekolahe masing2 ,bukan vendor","tapi yg masak sekolahe masing2 ,bukan vendor",2026-07-03T08:28:05Z,2026-07-03T08:28:05Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7949,Ugwu9wu0Fq3NHNBwMnl4AaABAg,i6JDtVVim2U,Di indonesia wah asik nih bisa korupsi lagi 🤣🤣🤣,di indonesia wah asik nih bisa korupsi lagi 🤣🤣🤣,2026-07-03T08:25:22Z,2026-07-03T08:25:22Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,negative
7950,UgzNfuzdJNprtU5KwH54AaABAg,i6JDtVVim2U,"Kenapa Indonesia gak disebut juga, bukankah MBG dikita jauh lebih baik. Masutnya lebih baik dihentikan saja. Karena uang lebih banyak dikorup...😅","kenapa indonesia gak disebut juga, bukankah mbg dikita jauh lebih baik. masutnya lebih baik dihentikan saja. karena uang lebih banyak dikorup..😅",2026-07-03T08:23:52Z,2026-07-03T08:23:52Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7951,Ugz1fS83txxH14nPWd54AaABAg,i6JDtVVim2U,"Indonesia punya MBG makanan bekas gorombolan perampok,","indonesia punya mbg makanan bekas gorombolan perampok,",2026-07-03T08:21:34Z,2026-07-03T08:21:34Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7952,UgxkjVumrh8yGQrQT2x4AaABAg,i6JDtVVim2U,"Di sini, MBG dijadikan proyek. Apapun niat baik, ujung2 nya yg ditangkap, peluang jadi proyek fulus.","di sini, mbg dijadikan proyek. apapun niat baik, ujung2 nya yg ditangkap, peluang jadi proyek fulus.",2026-07-03T08:17:33Z,2026-07-03T08:17:33Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
7953,Ugxbas-cTgMV2C6vPnJ4AaABAg,i6JDtVVim2U,"Mbg ngara lain real tanpa utang . 
Di konoha mbg br setahun  sdh hutang 1500T. Dan defisit gk kuat byr hutang 800T/thn",mbg ngara lain real tanpa utang . di konoha mbg br setahun sdh hutang 1500t. dan defisit gk kuat byr hutang 800t/thn,2026-07-03T08:17:21Z,2026-07-03T08:17:21Z,0,3 Negara yang Punya Program MBG #mbg #indonesia #shorts,UCW70IXfA8W565Uli5WI5fug,Nusantara Joss,2026-06-30T11:30:32Z,5205642,39147,5195,neutral
